"3r4EZ4bbd9M1uWsbRfM25A",27,"Kissing the Creator","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:3r4EZ4bbd9M1uWsbRfM25A"
"3VlgBTEBKKmOg6On2tOUs6",28,"Sim Ambush","Ben Frost","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:3VlgBTEBKKmOg6On2tOUs6"
"2zejAyekkY7x44pCaWJGIl",29,"Forest Creatures","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:2zejAyekkY7x44pCaWJGIl"
"3ZoBKV6aHJeKfhpOj9TgCl",30,"Don't Do It","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:3ZoBKV6aHJeKfhpOj9TgCl"
"6nu1W8cyfP1M0fwAMijbIU",31,"Seizures","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:6nu1W8cyfP1M0fwAMijbIU"
"1M8FX8uV1Ch8AHthdjN2GV",32,"I Do Not Want It","Ben Frost","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:1M8FX8uV1Ch8AHthdjN2GV"
"3KUYrrU4GGa353JcfqadKz",33,"Ancient People","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:3KUYrrU4GGa353JcfqadKz"
"3HFSbrZlTGrwMI0lSnuPcS",34,"You and Me","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:3HFSbrZlTGrwMI0lSnuPcS"
"5A5FAoL5vwSBbAYIhQEhFM",35,"Her Baby Father","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:5A5FAoL5vwSBbAYIhQEhFM"
"39Yq9NW7sfum9hodVqPraM",36,"Anything Is Better Than This","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:39Yq9NW7sfum9hodVqPraM"
"5dHTtQv2EwabXpk9ecYg5Y",37,"What Am I to Do?","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:5dHTtQv2EwabXpk9ecYg5Y"
"0GVoSfqOhln2EA1eJHvS88",38,"Family Flashback","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:0GVoSfqOhln2EA1eJHvS88"
"1VLIawQ5yzOzmwT2W0sQCo",39,"End of the Tunnel","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:1VLIawQ5yzOzmwT2W0sQCo"
"3OPQoqJcKPIoDEnmX3xywu",40,"King of This World","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:3OPQoqJcKPIoDEnmX3xywu"
"51RYUiaqr3dTfTOj5rCj4t",41,"Giant Serpentine","Marc Streitenfeld","Raised by Wolves: Season 1 (Soundtrack from the HBO Max Original Series)","spotify:track:51RYUiaqr3dTfTOj5rCj4t"
