"4kOKnL62lB0g5Zt3fOveT3",2,"Arc Of A Diver","Steve Winwood","Arc Of A Diver (Deluxe Edition)","spotify:track:4kOKnL62lB0g5Zt3fOveT3"
"2pxnbvOOZD82n13KedjkZ1",2,"Saved By Zero - Edit","The Fixx","20th Century Masters: The Millennium Collection: Best Of The Fixx","spotify:track:2pxnbvOOZD82n13KedjkZ1"
"5jCPgpW81gnLJcoYQhFEoZ",13,"Runaway","Traveling Wilburys","The Traveling Wilburys Collection","spotify:track:5jCPgpW81gnLJcoYQhFEoZ"
"4w4Shi3xjbZBDGuhLw5LsQ",1,"Bright Side of the Road","Van Morrison","Into the Music","spotify:track:4w4Shi3xjbZBDGuhLw5LsQ"
"4beWEVoUbjSziAFPy8voaF",7,"Someone Like You","Van Morrison","Poetic Champions Compose","spotify:track:4beWEVoUbjSziAFPy8voaF"
"4z8D58IC56O0JH2B818SkX",2,"Ain't Even Done With The Night","John Mellencamp","Nothin' Matters And What If It Did","spotify:track:4z8D58IC56O0JH2B818SkX"
"3yrSvpt2l1xhsV9Em88Pul",1,"Brown Eyed Girl","Van Morrison","Blowin' Your Mind!","spotify:track:3yrSvpt2l1xhsV9Em88Pul"
"4ZExvJvQXPEeYzGU0N3THi",1,"Higher Love","Steve Winwood","Back In The High Life","spotify:track:4ZExvJvQXPEeYzGU0N3THi"
"0tkfgenYMiMQPIma894lgc",1,"The Old Man Down The Road","John Fogerty","Centerfield - 25th Anniversary","spotify:track:0tkfgenYMiMQPIma894lgc"
"3RKV0qgfRwF902iLcbdZDv",10,"Are We Ourselves?","The Fixx","Phantoms","spotify:track:3RKV0qgfRwF902iLcbdZDv"
"6UBjSnyP1O5W5ndJoO9vUk",2,"Night Moves","Bob Seger","Night Moves","spotify:track:6UBjSnyP1O5W5ndJoO9vUk"
"1p8Co3ZVnAwtKm0hUc0yVN",11,"Wherever I Go","Mark Knopfler","Tracker (Deluxe)","spotify:track:1p8Co3ZVnAwtKm0hUc0yVN"
"1Bj6YgjjPbEb4jhQ50T8tJ",4,"Back In The High Life Again","Steve Winwood","Back In The High Life","spotify:track:1Bj6YgjjPbEb4jhQ50T8tJ"
"2iRfjwzPsooCskZrrlsgcC",7,"Centerfield","John Fogerty","Centerfield - 25th Anniversary","spotify:track:2iRfjwzPsooCskZrrlsgcC"
"43AndBfy1f4wGRbHQ9aMpU",3,"Rattled","Traveling Wilburys","The Traveling Wilburys, Vol. 1","spotify:track:43AndBfy1f4wGRbHQ9aMpU"
"3P2XAL8UpPBM3nfvuEjHHE",3,"Turn The Page - Live","Bob Seger","Greatest Hits","spotify:track:3P2XAL8UpPBM3nfvuEjHHE"
